url,companyName,location,salary,contractType,jobTitle,jobDescription,jobCategory
"https://students.pl/oferty/sprzedawca-sinsay-galeria-rzeszow-rzeszow,rzeszow/13541/","LPP S.A.",Rzeszów,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Galeria Rzeszów / Rzeszów","Sprzedawca / Sinsay / Galeria Rzeszów / Rzeszów Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/specjalistka-specjalista-ds-performance-marketing,gdansk/13517/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Specjalistka / Specjalista ds. Performance Marketing","Specjalistka / Specjalista ds. Performance Marketing Marketing i reklama E-commerce Google Analytics Microsoft Excel","Marketing i reklama"
"https://students.pl/oferty/sprzedawca-cropp-posnania-poznan,poznan/13539/","LPP S.A.",Poznań,"Nie podano","Umowa o pracę","Sprzedawca / Cropp / Posnania / Poznań","Sprzedawca / Cropp / Posnania / Poznań Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-sinsay-focus-mall-zielona-gora,zielona-gora/13538/","LPP S.A.","Zielona Góra","Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Focus Mall / Zielona Góra","Sprzedawca / Sinsay / Focus Mall / Zielona Góra Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-mohito-galardia-starachowice,starachowice/13537/","LPP S.A.",Starachowice,"Nie podano","Umowa o pracę","Sprzedawca / Mohito / Galardia / Starachowice","Sprzedawca / Mohito / Galardia / Starachowice Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-mohito-pogoria-dabrowa-gornicza,dabrowa-gornicza/13536/","LPP S.A.","Dąbrowa Górnicza","Nie podano","Umowa o pracę","Sprzedawca / Mohito / Pogoria / Dąbrowa Górnicza","Sprzedawca / Mohito / Pogoria / Dąbrowa Górnicza Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/compliance-game-tester,warszawa/13533/",Testronic,Warszawa,"Nie podano",,"Compliance Game Tester","Compliance Game Tester IT i Programowanie Analiza danych Testowanie gier","IT i Programowanie"
"https://students.pl/oferty/linux-scripting-devops-working-student-with-bashpython,wroclaw/13535/",Nokia,Wrocław,"Nie podano",,"Linux Scripting DevOps Working Student with Bash/Python","Linux Scripting DevOps Working Student with Bash/Python IT i Programowanie Bash Python Linux","IT i Programowanie"
"https://students.pl/oferty/administrative-assistant-working-student,wroclaw/13534/",Nokia,Wrocław,"Nie podano",,"Administrative Assistant - Working Student","Administrative Assistant - Working Student Administracja IT i Programowanie Bazy danych Microsoft Office",Administracja
"https://students.pl/oferty/doradca-klienta-biznesowego,gdynia/13532/","BNP Paribas Bank Polska",Gdynia,"Nie podano",,"Doradca Klienta Biznesowego","Doradca Klienta Biznesowego Finanse Obsługa klienta Customer care",Finanse
"https://students.pl/oferty/data-analyst-working-student,wroclaw/13531/",Nokia,Wrocław,"Nie podano",,"Data Analyst Working Student","Data Analyst Working Student IT i Programowanie Analiza danych Matematyka Statystyka","IT i Programowanie"
"https://students.pl/oferty/fullstack-development-working-student,wroclaw/13530/",Nokia,Wrocław,"Nie podano",,"FullStack Development Working Student","FullStack Development Working Student IT i Programowanie Fullstack JavaScript Python Linux","IT i Programowanie"
"https://students.pl/oferty/data-authority-junior-specialist-online-recruitment,warszawa/13529/","BNP Paribas Securities Services",Warszawa,"Nie podano","Umowa o pracę","Data Authority Junior Specialist [online recruitment]","Data Authority Junior Specialist [online recruitment] Finanse Analiza danych Microsoft Office VBA",Finanse
"https://students.pl/oferty/doradca-staego-klienta-w-dziale-zmian-ofert,olsztyn/13527/","Transcom Worldwide Poland",Olsztyn,"Nie podano","Umowa o pracę, umowa zlecenie","Doradca stałego klienta w dziale zmian ofert","Doradca stałego klienta w dziale zmian ofert Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/konsultant-ds-obsugi-klienta,bialystok/13526/","Transcom Worldwide Poland",Białystok,"Nie podano","Umowa o pracę, umowa zlecenie","Konsultant ds. obsługi klienta","Konsultant ds. obsługi klienta Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/konsultant-ds-obsugi-klienta,olsztyn/13525/","Transcom Worldwide Poland",Olsztyn,"Nie podano","Umowa o pracę, umowa zlecenie","Konsultant ds. obsługi klienta","Konsultant ds. obsługi klienta Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/konsultant-ds-obsugi-klienta-z-j-niemieckim,poznan/13524/","Transcom Worldwide Poland",Poznań,"Nie podano","Umowa o pracę","Konsultant ds. obsługi klienta z j. niemieckim","Konsultant ds. obsługi klienta z j. niemieckim Języki obce Obsługa klienta Customer care niemiecki","Języki obce"
"https://students.pl/oferty/konsultant-ds-obsugi-klienta-z-jezykiem-ukrainskim,bialystok/13523/","Transcom Worldwide Poland",Białystok,"Nie podano","Umowa o pracę, umowa zlecenie","Konsultant ds. obsługi klienta z językiem ukraińskim","Konsultant ds. obsługi klienta z językiem ukraińskim Języki obce Obsługa klienta Customer care ukraiński","Języki obce"
"https://students.pl/oferty/konsultant-ds-obsugi-klienta-z-jezykiem-ukrainskim,gdansk/13522/","Transcom Worldwide Poland",Gdańsk,"Nie podano","Umowa o pracę, umowa zlecenie","Konsultant ds. obsługi klienta z językiem ukraińskim","Konsultant ds. obsługi klienta z językiem ukraińskim Języki obce Obsługa klienta Customer care ukraiński","Języki obce"
"https://students.pl/oferty/konsultant-ds-przeduzania-umow,bialystok/13521/","Transcom Worldwide Poland",Białystok,"Nie podano","Umowa o pracę, umowa zlecenie","Konsultant ds. przedłużania umów","Konsultant ds. przedłużania umów Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-weryfikacji-tozsamosci-z-j-niemieckim,gdansk/13519/","Transcom Worldwide Poland",Gdańsk,"Nie podano","Umowa o pracę","Specjalista ds. weryfikacji tożsamości z j. niemieckim","Specjalista ds. weryfikacji tożsamości z j. niemieckim Języki obce Obsługa klienta Analiza danych Call center niemiecki","Języki obce"
"https://students.pl/oferty/airline-customer-service-specialist-with-spanish-based-in-warsaw,warszawa/13505/",CCIG,Warszawa,"Nie podano","Umowa zlecenie","Airline customer service specialist with Spanish (based in Warsaw)","Airline customer service specialist with Spanish (based in Warsaw) Języki obce Obsługa klienta Call center Customer care hiszpański","Języki obce"
"https://students.pl/oferty/sprzedawca-cropp-galeria-krakowska-krakow,krakow/13504/","LPP S.A.",Kraków,"Nie podano","Umowa o pracę","Sprzedawca / Cropp / Galeria Krakowska / Kraków","Sprzedawca / Cropp / Galeria Krakowska / Kraków Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/global-intakes-ar-analyst-ar-junior-analyst,krakow/13503/",Accenture,Kraków,"Nie podano",,"Global Intakes AR Analyst / AR Junior Analyst","Global Intakes AR Analyst / AR Junior Analyst Finanse Księgowość należności AR Microsoft Office SAP Rachunkowość",Finanse
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdynia/13502/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/infolinia-obsugowa-branza-medyczna,warszawa/13501/",CCIG,Warszawa,"Nie podano","Umowa o pracę","Infolinia Obsługowa - branża medyczna","Infolinia Obsługowa - branża medyczna Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-house-sonata-park-sochaczew,sochaczew/13500/","LPP S.A.",Sochaczew,"Nie podano","Umowa o pracę","Sprzedawca / House / Sonata Park / Sochaczew","Sprzedawca / House / Sonata Park / Sochaczew Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-house-nowa-stacja-pruszkow,pruszkow/13499/","LPP S.A.",Pruszków,"Nie podano","Umowa zlecenie","Sprzedawca / House / Nowa Stacja / Pruszków","Sprzedawca / House / Nowa Stacja / Pruszków Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/13498/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta polskojęzycznego Call center Customer care","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/sprzedawca-reserved-zote-tarasy-warszawa,warszawa/13497/","LPP S.A.",Warszawa,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Złote Tarasy / Warszawa","Sprzedawca / Reserved / Złote Tarasy / Warszawa Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-mohito-forum-koszalin,koszalin/13496/","LPP S.A.",Koszalin,"Nie podano","Umowa o pracę","Sprzedawca / Mohito / Forum / Koszalin","Sprzedawca / Mohito / Forum / Koszalin Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/asystent-kierownika-cropp-galaxy-szczecin,szczecin/13495/","LPP S.A.",Szczecin,"Nie podano","Umowa o pracę","Asystent Kierownika / Cropp / Galaxy / Szczecin","Asystent Kierownika / Cropp / Galaxy / Szczecin Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/konsultant-infolinii-medycznej,tarnow/13493/",CCIG,Tarnów,"Nie podano","Umowa zlecenie","Konsultant infolinii medycznej","Konsultant infolinii medycznej Obsługa klienta polskojęzycznego Call center Customer care","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/konsultant-telefoniczny-siec-orange,czestochowa/13492/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Konsultant telefoniczny - sieć Orange","Konsultant telefoniczny - sieć Orange Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/airline-customer-service-specialist-with-english-based-in-warsaw,warszawa/13491/",CCIG,Warszawa,"Nie podano","Umowa zlecenie","Airline customer service specialist with English (based in Warsaw)","Airline customer service specialist with English (based in Warsaw) Obsługa klienta Call center angielski","Obsługa klienta"
"https://students.pl/oferty/zastepca-kierownika-salonu-mohito-galeria-ponocna-warszawa,warszawa/13490/","LPP S.A.",Warszawa,"Nie podano","Umowa o pracę","Zastępca Kierownika Salonu / Mohito / Galeria Północna / Warszawa","Zastępca Kierownika Salonu / Mohito / Galeria Północna / Warszawa Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-cropp-focus-mall-zielona-gora,zielona-gora/13489/","LPP S.A.","Zielona Góra","Nie podano","Umowa o pracę","Sprzedawca / Cropp / Focus Mall / Zielona Góra","Sprzedawca / Cropp / Focus Mall / Zielona Góra Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/pracownik-magazynu-cropp-focus-mall-zielona-gora,zielona-gora/13488/","LPP S.A.","Zielona Góra","Nie podano",,"Pracownik magazynu / Cropp / Focus Mall / Zielona Góra","Pracownik magazynu / Cropp / Focus Mall / Zielona Góra Transport i logistyka Logistyka","Transport i logistyka"
"https://students.pl/oferty/puawy-przedstawiciel-biznesowy-ing-bank-slaski,pulawy/13513/",BusinessFace,Puławy,"Nie podano",,"Puławy Przedstawiciel Biznesowy ING Bank Śląski","Puławy Przedstawiciel Biznesowy ING Bank Śląski Finanse Sprzedaż Bankowość",Finanse
"https://students.pl/oferty/zamosc-przedstawiciel-biznesowy-ing-bank-slaski,zamosc/13512/",BusinessFace,Zamość,"Nie podano",,"Zamość Przedstawiciel Biznesowy ING Bank Śląski","Zamość Przedstawiciel Biznesowy ING Bank Śląski Finanse Sprzedaż Bankowość",Finanse
"https://students.pl/oferty/lublin-przedstawiciel-biznesowy-ing-bank-slaski,lublin/13511/",BusinessFace,Lublin,"Nie podano",,"Lublin Przedstawiciel Biznesowy ING Bank Śląski","Lublin Przedstawiciel Biznesowy ING Bank Śląski Finanse Sprzedaż Bankowość",Finanse
"https://students.pl/oferty/sprzedawca-sinsay-galeria-hosso-drawsko-pomorskie,drawsko-pomorskie/13144/","LPP S.A.","Drawsko Pomorskie","Nie podano","Umowa zlecenie","Sprzedawca / Sinsay / Galeria Hosso / Drawsko Pomorskie","Sprzedawca / Sinsay / Galeria Hosso / Drawsko Pomorskie Obsługa klienta","Obsługa klienta"
"https://students.pl/oferty/dekorator-reserved-forum-gliwice,gliwice/13129/","LPP S.A.",Gliwice,"Nie podano","Umowa o pracę","Dekorator / Reserved / Forum / Gliwice","Dekorator / Reserved / Forum / Gliwice Sprzedaż",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-kids-auchan-gdansk,gdansk/13127/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Sprzedawca / Reserved Kids / Auchan / Gdańsk","Sprzedawca / Reserved Kids / Auchan / Gdańsk Sprzedaż",Sprzedaż
"https://students.pl/oferty/sprzedawca-sinsay-wislanka-zory,zory/13118/","LPP S.A.",Żory,"Nie podano","Umowa zlecenie","Sprzedawca / Sinsay / Wiślanka / Żory","Sprzedawca / Sinsay / Wiślanka / Żory Sprzedaż",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-matarnia-gdansk,gdansk/13117/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Matarnia / Gdańsk","Sprzedawca / Reserved / Matarnia / Gdańsk Obsługa klienta","Obsługa klienta"
"https://students.pl/oferty/starszy-sprzedawca-sinsay-futura-park-krakow,krakow/13116/","LPP S.A.",Kraków,"Nie podano",,"Starszy Sprzedawca / Sinsay / FUTURA PARK / Kraków","Starszy Sprzedawca / Sinsay / FUTURA PARK / Kraków Sprzedaż",Sprzedaż
"https://students.pl/oferty/sprzedawca-mohito-matarnia-gdansk,gdansk/13115/","LPP S.A.",Gdańsk,"Nie podano",,"Sprzedawca / Mohito / Matarnia / Gdańsk","Sprzedawca / Mohito / Matarnia / Gdańsk Sprzedaż",Sprzedaż
"https://students.pl/oferty/dekorator-sinsay-targowek-warszawa,warszawa/13114/","LPP S.A.",Warszawa,"Nie podano",,"Dekorator / Sinsay / Targówek / Warszawa","Dekorator / Sinsay / Targówek / Warszawa Sprzedaż",Sprzedaż
"https://students.pl/oferty/starszy-sprzedawca-sinsay-wola-park-warszawa,warszawa/13113/","LPP S.A.",Warszawa,"Nie podano","Umowa o pracę","Starszy Sprzedawca / Sinsay / Wola Park / Warszawa","Starszy Sprzedawca / Sinsay / Wola Park / Warszawa Sprzedaż",Sprzedaż
"https://students.pl/oferty/dekorator-sinsay-wola-park-warszawa,warszawa/13112/","LPP S.A.",Warszawa,"Nie podano","Umowa o pracę","Dekorator / Sinsay / Wola Park / Warszawa","Dekorator / Sinsay / Wola Park / Warszawa Design i sztuka","Design i sztuka"
"https://students.pl/oferty/sprzedawca-sinsay-mragowska-poznan,poznan/13111/","LPP S.A.",Poznań,"Nie podano","Umowa zlecenie","Sprzedawca / Sinsay / Mrągowska / Poznań","Sprzedawca / Sinsay / Mrągowska / Poznań Sprzedaż",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-galeria-omianki-omianki,lomianki/12745/","LPP S.A.",Łomianki,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Galeria Łomianki / Łomianki","Sprzedawca / Reserved / Galeria Łomianki / Łomianki Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-galeria-bursztynowa-ostroeka,ostroleka/12742/","LPP S.A.",Ostrołęka,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Galeria Bursztynowa / Ostrołęka","Sprzedawca / Reserved / Galeria Bursztynowa / Ostrołęka Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/asystent-kierownika-house-m1-zabrze,zabrze/12739/","LPP S.A.",Zabrze,"Nie podano","Umowa o pracę","Asystent Kierownika / House / M1 / Zabrze","Asystent Kierownika / House / M1 / Zabrze Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-house-stacja-mawa-mawa,mlawa/12736/","LPP S.A.",Mława,"Nie podano","Umowa o pracę","Sprzedawca / House / Stacja Mława / Mława","Sprzedawca / House / Stacja Mława / Mława Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-cropp-galeria-batycka-gdansk,gdansk/12735/","LPP S.A.",Gdańsk,"Nie podano","Umowa zlecenie","Sprzedawca / Cropp / Galeria Bałtycka / Gdańsk","Sprzedawca / Cropp / Galeria Bałtycka / Gdańsk Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/specjalistka-specjalista-ds-alokacji-dla-e-commerce-marki-sinsay,gdansk/12733/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Specjalistka / Specjalista ds. alokacji dla E-commerce marki Sinsay","Specjalistka / Specjalista ds. alokacji dla E-commerce marki Sinsay Marketing i reklama Analiza danych E-commerce angielski","Marketing i reklama"
"https://students.pl/oferty/starszy-sprzedawca-dodatek-transportowy-reserved-bielany-park-bielany-wrocawskie,bielany-wroclawskie/12731/","LPP S.A.","Bielany Wrocławskie","Nie podano","Umowa o pracę","Starszy Sprzedawca (+dodatek transportowy) / Reserved / Bielany Park / Bielany Wrocławskie","Starszy Sprzedawca (+dodatek transportowy) / Reserved / Bielany Park / Bielany Wrocławskie Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-galeria-leszno-leszno,leszno/12730/","LPP S.A.",Leszno,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Galeria Leszno / Leszno","Sprzedawca / Reserved / Galeria Leszno / Leszno Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/asystentka-asystent-gownego-projektanta-cropp,gdansk/12728/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Asystentka / Asystent Głównego Projektanta CROPP","Asystentka / Asystent Głównego Projektanta CROPP Design i sztuka Języki obce Adobe Illustrator Adobe Photoshop angielski","Design i sztuka"
"https://students.pl/oferty/asystent-kierownika-house-galeria-leszno-leszno,leszno/12727/","LPP S.A.",Leszno,"Nie podano","Umowa o pracę","Asystent Kierownika / House / Galeria Leszno / Leszno","Asystent Kierownika / House / Galeria Leszno / Leszno Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/python-developer-working-student,wroclaw/2955/",Nokia,Wrocław,"Nie podano",,"Python Developer Working Student","Python Developer Working Student IT i Programowanie Agile Bazy danych HTML Python","IT i Programowanie"
"https://students.pl/oferty/integration-testing-working-student,wroclaw/2954/",Nokia,Wrocław,"Nie podano",,"Integration & Testing Working Student","Integration & Testing Working Student IT i Programowanie Bash Python","IT i Programowanie"
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-w-jezyku-polskim,lublin/11202/","Concentrix CVG International",Lublin,"Nie podano",,"Specjalista ds. obsługi klienta w języku polskim","Specjalista ds. obsługi klienta w języku polskim Obsługa klienta polskojęzycznego Call center Customer care polski","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/modszy-ksiegowy-ds-funduszy,krakow/13219/",HedgeServ,Kraków,"Nie podano","Umowa o pracę","Młodszy Księgowy ds. Funduszy","Młodszy Księgowy ds. Funduszy Finanse Inżynieria i technologia Microsoft Excel Rachunkowość angielski Ekonomia Księgowość funduszy",Finanse
"https://students.pl/oferty/modszy-administrator-ds-funduszy-inwestycyjnych,krakow/13220/",HedgeServ,Kraków,"Nie podano","Umowa o pracę","Młodszy Administrator ds. Funduszy Inwestycyjnych","Młodszy Administrator ds. Funduszy Inwestycyjnych Administracja Finanse Prawo AML Analiza danych KYC Microsoft Excel Rachunkowość angielski Ekonomia",Administracja
"https://students.pl/oferty/staz-w-dziale-ksiegowosci-funduszy,krakow/13221/",HedgeServ,Kraków,"Nie podano",,"Staż w dziale księgowości funduszy","Staż w dziale księgowości funduszy Finanse Inżynieria i technologia Analiza danych Rachunkowość Ekonomia Księgowość funduszy",Finanse
"https://students.pl/oferty/program-stazowy-dan-one-w-zespole-planowania-produkcji,bierun/13062/",DANONE,Bieruń,"Nie podano","Umowa o pracę","Program stażowy DAN ONE w zespole planowania produkcji","Program stażowy DAN ONE w zespole planowania produkcji Inżynieria i technologia Microsoft Excel Planowanie produkcji","Inżynieria i technologia"
"https://students.pl/oferty/program-stazowy-dan-one-w-zespole-kontroli-finansowej-fixed-assets-intercompany-r2r,warszawa/13063/",DANONE,Warszawa,"Nie podano","Umowa o pracę","Program stażowy DAN One w zespole Kontroli Finansowej (Fixed Assets & Intercompany - R2R)","Program stażowy DAN One w zespole Kontroli Finansowej (Fixed Assets & Intercompany - R2R) Finanse Microsoft Excel SGH",Finanse
"https://students.pl/oferty/internal-control-staz,warszawa/13065/",DANONE,Warszawa,"Nie podano","Umowa o pracę","Internal Control / Staż","Internal Control / Staż Finanse Microsoft Excel Finanse SGH",Finanse
"https://students.pl/oferty/patny-program-stazowy-dan-one-w-zespole-projektow-operacyjnych,jelesnia/13066/",DANONE,Jeleśnia,"Nie podano","Umowa o pracę","Płatny Program Stażowy DAN ONE w Zespole Projektów Operacyjnych","Płatny Program Stażowy DAN ONE w Zespole Projektów Operacyjnych Administracja IT i Programowanie Microsoft Excel Zarządzanie projektami",Administracja
"https://students.pl/oferty/program-stazowy-dan-one-w-zespole-zarzadzania-materiaowego,opole/13067/",DANONE,Opole,"Nie podano","Umowa o pracę","Program Stażowy DAN ONE w Zespole Zarządzania Materiałowego","Program Stażowy DAN ONE w Zespole Zarządzania Materiałowego Inżynieria i technologia Ekonomia Finanse Logistyka","Inżynieria i technologia"
"https://students.pl/oferty/program-stazowy-dan-one-w-zespole-planowania-produkcji,opole/13070/",DANONE,Opole,"Nie podano","Umowa o pracę","Program Stażowy DAN ONE w Zespole Planowania Produkcji","Program Stażowy DAN ONE w Zespole Planowania Produkcji Inżynieria i technologia Microsoft Excel Ekonomia Logistyka Zarządzanie","Inżynieria i technologia"
"https://students.pl/oferty/modszy-specjalista-w-obszarze-operacji-finansowych,warszawa/13213/","BNP Paribas Securities Services",Warszawa,"Nie podano","Umowa o pracę","Młodszy Specjalista w Obszarze Operacji Finansowych","Młodszy Specjalista w Obszarze Operacji Finansowych Finanse Microsoft Excel Rynki kapitałowe angielski Ekonomia Finanse SGH",Finanse
"https://students.pl/oferty/junior-analyst-in-financial-operations-area,warszawa/13214/","BNP Paribas Securities Services",Warszawa,"Nie podano","Umowa o pracę","Junior Analyst in Financial Operations Area","Junior Analyst in Financial Operations Area Finanse Analiza danych angielski Ekonomia Rachunkowość SGH",Finanse
"https://students.pl/oferty/internship-in-fund-industry-online-recruitment,warszawa/13215/","BNP Paribas Securities Services",Warszawa,"Nie podano","Umowa zlecenie","Internship in Fund Industry [online recruitment]","Internship in Fund Industry [online recruitment] Finanse Analiza danych Rachunkowość angielski Ekonomia Księgowość funduszy SGH",Finanse
"https://students.pl/oferty/internship-with-french-career-opportunities-for-students-in-investment-world,warszawa/13216/","BNP Paribas Securities Services",Warszawa,"Nie podano","Umowa zlecenie","Internship with French – Career Opportunities for Students in Investment World","Internship with French – Career Opportunities for Students in Investment World Języki obce francuski Ekonomia","Języki obce"
"https://students.pl/oferty/doradca-klienta-detalicznego-kabaty,warszawa/13358/","BNP Paribas Bank Polska",Warszawa,"Nie podano",,"Doradca Klienta Detalicznego KABATY","Doradca Klienta Detalicznego KABATY Finanse Obsługa klienta Sprzedaż Customer care Microsoft Office",Finanse
"https://students.pl/oferty/doradca-klienta-detalicznego-piaseczno-zastepstwo,piaseczno/13359/","BNP Paribas Bank Polska",Piaseczno,"Nie podano","Umowa o pracę","Doradca Klienta Detalicznego PIASECZNO (zastępstwo)","Doradca Klienta Detalicznego PIASECZNO (zastępstwo) Finanse Obsługa klienta Sprzedaż Customer care Microsoft Office",Finanse
"https://students.pl/oferty/doradca-klienta-detalicznego-z-obsuga-gotowkowa,koszalin/13360/","BNP Paribas Bank Polska",Koszalin,"Nie podano","Umowa o pracę","Doradca Klienta Detalicznego (z obsługą gotówkową)","Doradca Klienta Detalicznego (z obsługą gotówkową) Finanse Obsługa klienta Sprzedaż Ekonomia",Finanse
"https://students.pl/oferty/modszy-specjalista-ds-wsparcia-w-departamencie-doradztwa-transakcyjnego,warszawa/13361/","BNP Paribas Bank Polska",Warszawa,"Nie podano","Umowa zlecenie","Młodszy Specjalista ds. Wsparcia w Departamencie Doradztwa Transakcyjnego","Młodszy Specjalista ds. Wsparcia w Departamencie Doradztwa Transakcyjnego Finanse Analiza finansowa Bankowość inwestycyjna Ekonomia",Finanse
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-msp,pila/13362/","BNP Paribas Bank Polska",Piła,"Nie podano","Umowa o pracę","Specjalista ds. Obsługi Klienta MŚP","Specjalista ds. Obsługi Klienta MŚP Finanse Obsługa klienta Analiza danych Microsoft Office",Finanse
"https://students.pl/oferty/doradca-klienta-detalicznego-bez-obsugi-gotowkowej-kabaty,warszawa/13363/","BNP Paribas Bank Polska",Warszawa,"Nie podano","Umowa o pracę","Doradca Klienta Detalicznego (bez obsługi gotówkowej) KABATY","Doradca Klienta Detalicznego (bez obsługi gotówkowej) KABATY Finanse Obsługa klienta Sprzedaż Customer care Microsoft Office",Finanse
"https://students.pl/oferty/specjalista-ds-wsparcia-oddziaow-flying-team,slupsk/13406/","BNP Paribas Bank Polska",Słupsk,"Nie podano","Umowa o pracę","Specjalista ds. wsparcia oddziałów (flying team)","Specjalista ds. wsparcia oddziałów (flying team) Obsługa klienta Sprzedaż Analiza danych","Obsługa klienta"
"https://students.pl/oferty/it-analyst-with-french-english,krakow/6991/","HCL Poland",Kraków,"Nie podano",,"IT Analyst with French & English","IT Analyst with French & English IT i Programowanie Języki obce angielski francuski","IT i Programowanie"
"https://students.pl/oferty/it-analyst-with-german-english,krakow/6992/","HCL Poland",Kraków,"Nie podano",,"IT Analyst with German & English","IT Analyst with German & English IT i Programowanie Języki obce angielski niemiecki","IT i Programowanie"
"https://students.pl/oferty/technical-support-agent-with-swedish-english,krakow/10240/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with Swedish & English","Technical Support Agent with Swedish & English Języki obce Obsługa klienta zagranicznego Technical Support Agent szwedzki","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-spanish-english,krakow/10391/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with Spanish & English","Technical Support Agent with Spanish & English Języki obce Technical Support Agent hiszpański","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-arabic-english,krakow/10392/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with Arabic & English","Technical Support Agent with Arabic & English Języki obce Technical Support Agent arabski","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-french-english,krakow/10393/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with French & English","Technical Support Agent with French & English Języki obce Obsługa klienta zagranicznego Technical Support Agent francuski","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-russian-english,krakow/10394/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with Russian & English","Technical Support Agent with Russian & English Języki obce Technical Support Agent rosyjski","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-dutch-english,krakow/10439/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with Dutch & English","Technical Support Agent with Dutch & English Języki obce Technical Support Agent holenderski","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-english-polish,krakow/10448/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with English & Polish","Technical Support Agent with English & Polish Języki obce Technical Support Agent angielski polski","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-english,krakow/10449/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with English","Technical Support Agent with English Języki obce Technical Support Agent angielski","Języki obce"
"https://students.pl/oferty/technical-support-agent-with-german-english,krakow/10451/","HCL Poland",Kraków,"Nie podano",,"Technical Support Agent with German & English","Technical Support Agent with German & English Języki obce Technical Support Agent niemiecki","Języki obce"
